Tdu_1	Tdu_2	Tdu_3	Tpo_1	Tpo_2	Tpo_3
TDU_consensed_contig_39209|TPO_consensed_contig_37135	5.17915010697023	5.28184899283159	5.2818099897211	4.69306985733072	4.79517918172891	4.87941585791615
TDU_consensed_contig_56767|TPO_consensed_contig_91480	2.6205430832421	2.04358975736848	2.52121767724605	1.74413182651371	1.2733769677574	1.55631531677093
TDU_consensed_contig_35685|TPO_consensed_contig_41171	7.6431602602053	7.5318581115218	7.47627956140473	7.19837699843568	7.14960701066412	7.35168188828947
TDU_consensed_contig_38713|TPO_consensed_contig_106150	5.26115361351317	5.2248618569536	5.40874294798764	4.96845997206501	5.11028267271705	5.13245396710508
TDU_consensed_contig_67458|TPO_consensed_contig_105203	3.13349433904787	3.01025257349437	3.01619881112954	2.71675538758241	2.82192882828887	2.45300459952864
TDU_consensed_contig_16055|TPO_consensed_contig_85270	3.07948340439776	3.31332164113042	2.86578196857644	2.450400623457	2.2113900808617	2.45300459952864
TDU_consensed_contig_35221|TPO_consensed_contig_33040	2.01105826338687	1.45496093944956	1.59320379007177	0.955635931707425	1.16126660143586	1.55631531677093
TDU_consensed_contig_43160|TPO_consensed_contig_12943	6.04215093387773	5.9238725181101	6.22062468593654	5.72982398982983	5.77091173912183	5.79805630683704
TDU_consensed_contig_60740|TPO_consensed_contig_47020	1.5710744069778	0.929332578110803	1.24875825862298	0.955635931707425	1.80803438663049	1.32804632909782
TDU_consensed_contig_77053|TPO_consensed_contig_25265	5.42635336378074	5.41235101706572	5.29952406679315	6.04804987614616	5.78043058629468	5.97957644675796
TDU_consensed_contig_28241|TPO_consensed_contig_28073	2.12208957577562	2.22243783783241	2.39507664711296	1.80779046373603	1.71181907137118	1.71183289439222
TDU_consensed_contig_42598|TPO_consensed_contig_6309	5.61173580745992	5.68069270677895	5.29560635891142	5.92904444499245	5.76612865959472	5.87413232998929
TDU_consensed_contig_10023|TPO_consensed_contig_97775	7.0113158645019	6.89448257169172	6.96993427019772	7.38298959508896	7.40669926417038	7.5983972818366
TDU_consensed_contig_57213|TPO_consensed_contig_66071	0.749671710434561	0.897271368878504	1.14806425900351	1.86875848102746	1.00764341232265	1.77367214821008
TDU_consensed_contig_37171|TPO_consensed_contig_84311	1.8727301068389	1.80524223038616	2.03041267034924	2.450400623457	2.5926059130438	1.92668376671605
TDU_consensed_contig_21318|TPO_consensed_contig_10683	6.72757889265779	6.53690677573233	6.6437748310027	6.78984017510529	6.92717633119535	6.48223756728986
TDU_consensed_contig_35084|TPO_consensed_contig_102353	6.90995759490247	6.96045434037622	6.90327361170728	6.38451268780055	6.26534906425568	6.40047884532235
TDU_consensed_contig_17995|TPO_consensed_contig_46751	4.36559102370616	4.33592307006755	4.49924298698879	4.56075462867171	4.31817960900472	4.33660834260124
TDU_consensed_contig_35091|TPO_consensed_contig_84918	4.66967780583334	4.53397744469366	4.78564936652165	4.9937710605942	4.59395611907674	4.87941585791615
TDU_consensed_contig_61249|TPO_consensed_contig_100645	5.34529961971309	5.38660069465673	5.38865446462469	5.578353354424	5.41684362930601	5.64101569659153
TDU_consensed_contig_23591|TPO_consensed_contig_62898	4.59464611413181	4.49165888238893	4.51280543742985	5.03203510646041	4.71057483236272	4.96584423722713
TDU_consensed_contig_16333|TPO_consensed_contig_115921	4.31640347407863	4.50235546552043	4.49924298698879	4.45537829961139	4.38833550998178	4.50102142690008
TDU_consensed_contig_17018|TPO_consensed_contig_107032	3.02337152482572	3.14605179103206	3.36173946323885	3.46692652054788	3.06718535797705	3.40496369998671
TDU_consensed_contig_33972|TPO_consensed_contig_10541	5.84467125177917	5.66173299189203	5.81125796238837	6.26769378257073	6.42407329121822	6.27335080831156
TDU_consensed_contig_12915|TPO_consensed_contig_47293	3.40847009198388	3.34931589999445	3.23654920092777	2.6372166225972	2.52626341821511	2.66364936088225
TDU_consensed_contig_41936|TPO_consensed_contig_108986	2.13727597959029	1.99896676594785	2.67389163563734	5.68814477803593	5.94289124840005	5.64653534001841
TDU_consensed_contig_47108|TPO_consensed_contig_84870	1.5710744069778	1.36405244325135	1.73880911231867	1.86875848102746	2.18296167253518	2.12950064971574
TDU_consensed_contig_41870|TPO_consensed_contig_41247	5.07456120569303	5.25679885653959	4.98369617144221	5.98977388198882	5.93651937919396	6.15150455933934
TDU_consensed_contig_27832|TPO_consensed_contig_46587	6.10818743923069	5.99943877479908	5.99037673292692	6.49419021942891	6.48355896726087	6.30598038774423
TDU_consensed_contig_34688|TPO_consensed_contig_5426	2.83131017945892	2.46045692720441	2.54781188725776	3.62254004596476	3.56808359390973	3.51768265716787
TDU_consensed_contig_12722|TPO_consensed_contig_33249	6.84264601023808	6.90912678429814	6.77196777909967	7.09956572461679	7.19480084049531	7.22551727237557
TDU_consensed_contig_41094|TPO_consensed_contig_10458	3.84755953110399	3.1596301975326	3.59000845091197	1.43031637741367	1.47442448669549	1.18365641976264
TDU_consensed_contig_20274|TPO_consensed_contig_42527	4.0213265988407	3.85407983830036	3.98977068585189	4.72089511794333	4.79752502784071	4.6236294287998
TDU_consensed_contig_12772|TPO_consensed_contig_38101	4.6245899163048	4.56492115190193	4.56906443648636	4.64740210644354	4.42217425837736	4.79246566243816
TDU_consensed_contig_32956|TPO_consensed_contig_98214	4.43789806428308	4.23692123372564	4.40420188336057	4.6298969973531	4.49046269678726	4.59251127053805
TDU_consensed_contig_60449|TPO_consensed_contig_34986	2.53139070550532	2.36990516949678	2.48038395973747	3.1523737642837	3.15761882442072	2.80855766585394
TDU_consensed_contig_13864|TPO_consensed_contig_36659	-0.0138880937433584	-0.22091005746981	0.445450169628083	1.40309490867865	0.835690729533353	1.50861857473964
TDU_consensed_contig_40283|TPO_consensed_contig_20793	0.392737165719285	0.352275275474992	0.199289582358685	0.416769845575723	0.509189904856166	0.54453814899458
TDU_consensed_contig_18204|TPO_consensed_contig_40788	3.69683826363477	3.95096849205826	3.85783321546095	2.6944739402064	2.86730033605017	3.25404574765404
TDU_consensed_contig_36324|TPO_consensed_contig_36268	3.2706535852539	3.63828379610741	3.7981643899351	5.14314868463242	5.21928566479372	4.97684044168821
TDU_consensed_contig_59148|TPO_consensed_contig_83408	3.0151743718591	3.00273851983706	3.24470004204863	3.61662735309487	3.52908946229387	3.66092472354572
TDU_consensed_contig_27768|TPO_consensed_contig_38127	5.10770565761296	5.17559030544103	5.14043957890341	4.73187667460707	4.51917399342879	4.5400968062128
TDU_consensed_contig_55430|TPO_consensed_contig_16675	4.98925389306852	4.87583723153201	4.9690121256851	3.99491108044087	4.09605947134198	3.31076833766598
TDU_consensed_contig_36627|TPO_consensed_contig_16414	5.6532647159425	5.4556490840087	5.57957444964255	5.12243483216302	5.09128707188293	5.43796402117585
TDU_consensed_contig_90472|TPO_consensed_contig_116002	7.74425763380442	7.81237863367878	7.76082175669913	8.12360791397929	8.0004067519844	8.2084753151216
TDU_consensed_contig_34712|TPO_consensed_contig_31329	0.232272493526039	0.796577369259031	0.881549284434756	-0.101697243358526	0.364799995520992	0.446690825596435
TDU_consensed_contig_15891|TPO_consensed_contig_13548	1.61512958705573	1.64070645837427	2.01142956698167	2.20454922929657	1.67146133375504	2.42758200264873
TDU_consensed_contig_28399|TPO_consensed_contig_46687	3.51113186652152	3.76361260591124	3.24470004204863	4.48488899984229	4.66761926746065	4.23402063693918
TDU_consensed_contig_22232|TPO_consensed_contig_106190	-0.154750629583208	1.10803846509532	0.445450169628083	0.303559235127732	-0.0418252639416522	-0.25691617162334
TDU_consensed_contig_35410|TPO_consensed_contig_46346	7.54087920991557	7.58660194391082	7.56967286907043	7.17995088792906	7.26979105821403	7.37805041679885
TDU_consensed_contig_13208|TPO_consensed_contig_93619	0.232272493526039	0.487627128369879	0.130576832274671	2.8637750735132	2.68672809040835	2.44034929872261
TDU_consensed_contig_79792|TPO_consensed_contig_35872	9.12453254989272	9.07634176395214	9.17236951732932	9.3671744323782	9.27216508382936	9.28550772104529
TDU_consensed_contig_27728|TPO_consensed_contig_63454	2.78384882575265	2.58644486458779	2.33526725187766	2.01976626912714	1.7892978240489	1.90842156032332
TDU_consensed_contig_39705|TPO_consensed_contig_38386	0.899697154439168	1.43276519333536	0.962849386536604	1.09824032715023	1.07106879246428	0.722325268209862
TDU_consensed_contig_10051|TPO_consensed_contig_34710	1.92616936580036	2.08687385509728	1.82830726315778	2.00173234629688	2.23926911343713	1.87118865412434
TDU_consensed_contig_9308|TPO_consensed_contig_110322	2.54284072624885	3.27640632117234	2.80093082422647	2.07255368348658	1.80803438663049	2.19122963946744
TDU_consensed_contig_16317|TPO_consensed_contig_84253	9.30168277022527	9.60823254422291	9.49407059805252	8.99640599069027	8.83176191630896	9.0623688564743
TDU_consensed_contig_32880|TPO_consensed_contig_35733	5.51186031644403	5.37355110280159	5.43212879113025	5.16963959210834	5.16035552149343	5.27290477490535
TDU_consensed_contig_35181|TPO_consensed_contig_35959	6.6004793521168	6.19755965316492	6.24215784748618	7.52982396083441	7.44161559257182	7.3269724957465
TDU_consensed_contig_81380|TPO_consensed_contig_13033	1.06764179175324	1.13578345557823	1.45952535483981	3.86626892900176	3.87398464935539	3.87354407512247
TDU_consensed_contig_63315|TPO_consensed_contig_81175	3.43329126406992	2.67420337036235	3.17816629079293	2.2813064282806	2.01572575862051	1.88992521670593
TDU_consensed_contig_17528|TPO_consensed_contig_84602	4.60560681293723	4.57762101420079	4.53291301087842	4.55767194578752	4.30174782498569	4.41954468358331
TDU_consensed_contig_83389|TPO_consensed_contig_38203	3.68138066889458	3.63342623245811	3.40602002479954	2.62548733001509	2.39609612601053	2.79867615433998
TDU_consensed_contig_29047|TPO_consensed_contig_12839	1.89076402966916	2.04358975736848	1.91257618005538	4.07471179165398	4.51347726325926	4.61239124117702
TDU_consensed_contig_74445|TPO_consensed_contig_32692	5.7674716197813	5.86603522501592	5.89649962590073	5.4970091638809	5.52272306050986	5.44748156008643
TDU_consensed_contig_63806|TPO_consensed_contig_97074	5.57037525744103	5.38081544363261	5.56500164855528	5.82904009420436	5.87342880460149	5.63130521254111
TDU_consensed_contig_27231|TPO_consensed_contig_8942	2.78384882575265	2.39308149186288	2.68591416388655	1.70007664643578	2.34569117257329	2.40170337082313
TDU_consensed_contig_19196|TPO_consensed_contig_115965	0.341206865079203	-0.53406794272944	0.445450169628083	-0.453169613859904	1.98312109318858	-0.528218193440735
TDU_consensed_contig_76812|TPO_consensed_contig_45572	3.37041878629569	3.4130597839878	3.50434385868165	3.17668942483558	3.207867014298	3.37202402615842
TDU_consensed_contig_73943|TPO_consensed_contig_13191	3.39589750661261	3.15285696893717	2.94795051015727	2.94151482346277	2.82192882828887	2.96694763692978
TDU_consensed_contig_38447|TPO_consensed_contig_39240	3.79586134345463	3.86655278378053	4.09720537427533	4.3488452834425	4.49913624019224	4.15101921197029
TDU_consensed_contig_56948|TPO_consensed_contig_40352	1.92616936580036	2.01399497518019	2.28872466594063	2.15645494109552	1.89823219560207	1.98012302567751
TDU_consensed_contig_16259|TPO_consensed_contig_101873	8.56011129272416	8.40693518883453	8.53239291460368	7.91721716884935	7.6445123848851	7.89992535296506
TDU_consensed_contig_33025|TPO_consensed_contig_46652	2.70450539438643	3.25126067299817	3.35422540958154	3.58063309423083	3.42975543736176	3.52968019026747
TDU_consensed_contig_45900|TPO_consensed_contig_27701	5.2454719912809	5.27874140942027	5.22732412127649	5.72433584230468	5.57562084470341	5.57017696868136
TDU_consensed_contig_10619|TPO_consensed_contig_33070	6.65886614257377	6.51924090143676	6.6352747285081	6.44248400986591	6.46375552153992	6.38322545298445
TDU_consensed_contig_12199|TPO_consensed_contig_16140	6.77810765035185	6.7403631583118	6.72394517968668	5.92426532661505	5.9979864427525	6.08598392762123
TDU_consensed_contig_12133|TPO_consensed_contig_39803	-0.395758729087003	-0.152197307385796	-0.272778861956537	0.666129314512441	0.259830435919449	0.59108073493161
TDU_consensed_contig_32882|TPO_consensed_contig_34866	6.74874502479673	6.56651476196222	6.64839022829836	6.22558228084794	6.1860984544158	6.31986507876666
TDU_consensed_contig_42051|TPO_consensed_contig_11123	8.03114132222182	7.91951448377465	7.87778736563856	7.68726352760178	7.81890083298824	7.99196017121379
TDU_consensed_contig_75099|TPO_consensed_contig_64482	4.79226807873062	4.70114851896459	4.57554119277781	4.01752431834047	4.14845882513524	4.32632781187152
TDU_consensed_contig_36124|TPO_consensed_contig_38232	4.36236351667577	4.31180221493322	4.33717431764232	3.86127689965801	3.72420279582702	3.74565777204049
TDU_consensed_contig_39867|TPO_consensed_contig_16814	9.54591138020882	9.03480943068797	9.56545928378223	9.15791879854726	9.09516584813858	9.22419129230499
TDU_consensed_contig_35644|TPO_consensed_contig_85524	7.74549692952404	7.62595624620154	7.72849311561641	7.3934015124748	7.27947361161137	7.24747722132401
TDU_consensed_contig_79772|TPO_consensed_contig_112936	8.61876901797046	8.44520567147382	8.8300858066839	8.69526313672315	8.91743539032561	8.83183421548746
TDU_consensed_contig_74832|TPO_consensed_contig_8700	9.45348049445469	9.22813790432398	9.31345561633757	8.36931880484437	8.49814503778919	8.62126614805875
TDU_consensed_contig_67373|TPO_consensed_contig_90464	-0.916590892388444	-0.369008696458944	-0.583118982568688	-0.356954298600601	0.509189904856166	1.12159545163039
TDU_consensed_contig_35045|TPO_consensed_contig_39600	8.40778535350364	8.13932144541283	8.22822359717169	7.61310519191377	7.64418657299553	7.56926909939151
TDU_consensed_contig_42645|TPO_consensed_contig_61750	5.76135849605469	5.77743957624052	5.93604546723738	5.84176796714915	5.87231647220954	5.87059919751108
TDU_consensed_contig_64944|TPO_consensed_contig_90198	2.67358931760373	2.86862116412176	2.45250492716203	2.71675538758241	2.35845846864716	2.63060909911825
TDU_consensed_contig_41190|TPO_consensed_contig_40170	6.21493059675252	6.2650664725232	6.09438925969603	5.82904009420436	5.88671032570685	6.00879932593336
TDU_consensed_contig_19750|TPO_consensed_contig_13414	2.33463421115572	1.29190265749551	2.08590778294094	2.12347761864925	2.66633630157718	1.85220555075677
TDU_consensed_contig_9963|TPO_consensed_contig_58450	6.73882316292907	6.54920990495109	6.55151268887896	6.29941289493756	6.41569878461621	6.3327617234159
TDU_consensed_contig_27945|TPO_consensed_contig_39466	7.18258536942569	7.12045960025192	7.27062721444008	7.21069516617446	7.1592158618711	7.22966030501477
TDU_consensed_contig_16714|TPO_consensed_contig_20727	2.07554698983859	1.80524223038616	2.27287071473979	3.50583301426791	4.11874976931808	3.79619516483622
TDU_consensed_contig_38140|TPO_consensed_contig_36030	3.61783887431372	3.45220507415905	3.42766085618455	3.88606608412258	3.49480598669351	3.84981500333178
TDU_consensed_contig_12445|TPO_consensed_contig_9602	6.2014473673889	6.14733020940626	6.37340238076443	5.71191064074786	5.92046548533881	5.79681581231445
TDU_consensed_contig_10162|TPO_consensed_contig_10429	0.969238087692245	0.530062394690275	0.655667877018428	-0.0257483901252275	0.721734540236267	0.722325268209862
TDU_consensed_contig_57045|TPO_consensed_contig_13161	2.25333410905387	2.74796742503441	2.73302675972467	2.39620852309341	2.46854792035882	2.51466761941244
TDU_consensed_contig_33022|TPO_consensed_contig_13175	2.0436629288188	2.81814271909396	2.84448719021321	2.6944739402064	2.6246671222761	2.66364936088225
TDU_consensed_contig_62915|TPO_consensed_contig_83353	1.92616936580036	3.20617278346963	2.39507664711296	2.5530355356668	2.38365902277231	2.596794386126
TDU_consensed_contig_28510|TPO_consensed_contig_9765	0.232272493526039	-0.369008696458944	-0.583118982568688	0.992630139189627	1.00764341232265	1.27201229418349
TDU_consensed_contig_34008|TPO_consensed_contig_47035	3.22162524932653	3.01025257349437	3.26086486147964	3.03314529892834	3.10555716884957	3.12555346519907
TDU_consensed_contig_88760|TPO_consensed_contig_114018	0.114436003232181	-0.0866089657582191	-0.368994177215841	0.115114145714622	0.640434438134419	-0.100796969706058
TDU_consensed_contig_83888|TPO_consensed_contig_43163	0.53712707505446	0.487627128369879	0.922771947161269	1.34706087376432	0.835690729533353	0.917581559608796
TDU_consensed_contig_38319|TPO_consensed_contig_16616	5.06068903111147	5.11240894720442	4.96161367336394	4.95446443749698	5.03672896898909	4.86528322205191
TDU_consensed_contig_9453|TPO_consensed_contig_35682	3.3575086774083	3.00273851983706	3.45601941133827	4.17064882267828	4.34729327716979	3.90151319098114
TDU_consensed_contig_6840|TPO_consensed_contig_41214	2.6205430832421	2.36990516949678	2.28872466594063	0.61958672857541	0.835690729533353	1.55631531677093
TDU_consensed_contig_22618|TPO_consensed_contig_65694	1.06764179175324	1.31635570122005	1.93289616443498	0.36127473298402	0.259830435919449	1.08953424239809
TDU_consensed_contig_39396|TPO_consensed_contig_33375	0.788665842050424	1.05089455799172	1.56744069400669	1.76566498806336	1.75107850181841	1.57958509609378
TDU_consensed_contig_18861|TPO_consensed_contig_41527	2.308040001144	1.8891434879951	1.59320379007177	2.12347761864925	2.29346121380073	1.87118865412434
TDU_consensed_contig_21580|TPO_consensed_contig_26262	7.98886151872925	7.96493232027377	7.93147673219498	5.02981215526422	4.80220530782829	5.11861979906453
TDU_consensed_contig_12522|TPO_consensed_contig_38530	4.73102394920631	4.69416772288848	4.87762358122096	4.24918222522497	4.46116838999322	4.2594592438404
TDU_consensed_contig_28029|TPO_consensed_contig_10113	6.11491554288788	5.88250570048253	6.18929457217979	6.66505548116112	6.93038648280551	6.532291403724
TDU_consensed_contig_59238|TPO_consensed_contig_63895	3.80539985781023	3.56874286285433	3.59000845091197	4.36304165915821	4.09986605677172	3.93798135805043
TDU_consensed_contig_63645|TPO_consensed_contig_42252	3.6124152023587	3.65755212981219	3.54451429715719	3.34348541954049	2.91992726670138	3.22482560873905
TDU_consensed_contig_35719|TPO_consensed_contig_16725	3.33133662105514	3.01772769405652	3.07223284604387	2.72776838030483	3.035735719352	2.44034929872261
TDU_consensed_contig_34143|TPO_consensed_contig_13251	3.18555599461901	2.34635044151789	3.39873367072105	3.65174539634979	3.88284916290268	3.75590786873424
TDU_consensed_contig_32729|TPO_consensed_contig_35709	-0.230699482816507	-0.449179045142927	-0.834657749564653	1.48326525736263	0.554277794384704	0.917581559608796
TDU_consensed_contig_4136|TPO_consensed_contig_65145	4.8715954665595	4.44806138043187	4.69635231307578	4.87990860554418	5.22974633931863	4.6458465383625
TDU_consensed_contig_13271|TPO_consensed_contig_31363	1.35426301790465	0.929332578110803	1.51449181405773	0.917668081508405	1.42672774466419	1.53266404870629
TDU_consensed_contig_8841|TPO_consensed_contig_11267	5.12113509671937	5.16216198240152	5.3381269060169	5.32999798842376	5.1676281016873	5.28887573181714
TDU_consensed_contig_43107|TPO_consensed_contig_23523	0.625936342012316	0.761387940796731	0.264877923986262	0.180702487342199	-0.338807001698784	0.286226153403189
TDU_consensed_contig_26882|TPO_consensed_contig_73218	6.65161309007135	6.5113194262661	6.51911921136205	6.15492585240878	6.10886664606234	6.03218053079665
TDU_consensed_contig_27794|TPO_consensed_contig_16336	10.7706516493388	9.18438709498206	11.1456688697617	11.7925982143717	9.38780043080948	11.5840752523423
TDU_consensed_contig_59605|TPO_consensed_contig_96560	2.54284072624885	2.41589137477096	2.69783733126237	2.14006050284485	1.94976249624215	2.1136466985149
TDU_consensed_contig_67273|TPO_consensed_contig_36683	0.899697154439168	0.611362496792124	1.31218363876462	1.06388882235945	1.24615549902237	1.50861857473964
TDU_consensed_contig_81721|TPO_consensed_contig_86030	3.3575086774083	3.69998739613259	3.50434385868165	4.05735585252022	4.09986605677172	3.86409922933803
TDU_consensed_contig_37422|TPO_consensed_contig_41678	1.03558058252094	1.24171690032729	0.83911401811436	0.797373847790693	1.16126660143586	1.15295962253972
TDU_consensed_contig_65077|TPO_consensed_contig_85576	0.899697154439168	1.0797494206639	1.14806425900351	0.797373847790693	1.13182282354338	1.12159545163039
TDU_consensed_contig_33005|TPO_consensed_contig_33182	5.08634639069111	4.91839171530015	5.31702327779113	5.01640203509376	4.86170631957695	4.86054140992484
TDU_consensed_contig_34873|TPO_consensed_contig_38953	3.70195420885709	3.93920732604592	3.64646894017196	3.19267512900828	3.28345404044535	3.40496369998671
TDU_consensed_contig_17221|TPO_consensed_contig_105933	3.85676335843383	3.61383075238287	3.76454667373228	3.96729884923301	4.03772153527584	4.09560024309744
TDU_consensed_contig_9443|TPO_consensed_contig_39905	5.80480554470568	5.72246242888841	5.70745286828339	5.75157015817757	5.99287774392667	5.86941956127129
TDU_consensed_contig_5551|TPO_consensed_contig_58350	1.09900596266257	1.0797494206639	1.56744069400669	0.36127473298402	0.941300917493952	0.679890001889466
TDU_consensed_contig_45943|TPO_consensed_contig_46464	5.04668217311759	4.92237981746904	5.17922983307544	5.61440383088608	5.60270179077931	5.47566315149084
TDU_consensed_contig_28054|TPO_consensed_contig_34291	3.86590884098288	3.99329058141565	4.3747956160643	4.3770997001457	4.58854769646945	4.5636275221908
TDU_consensed_contig_19337|TPO_consensed_contig_10544	6.27280397325209	6.37391518988009	6.58960853544416	5.61143379372619	5.8430906414096	5.56726977366054
TDU_consensed_contig_37078|TPO_consensed_contig_37170	5.12304342377128	4.7558112232193	4.97637283063635	5.31911651603929	5.37347432908683	4.98557745576962
TDU_consensed_contig_16377|TPO_consensed_contig_27768	6.85015404781245	6.59302751497776	6.6445450899857	6.72673947615503	6.4436764520158	6.55448145985579
TDU_consensed_contig_16909|TPO_consensed_contig_46251	4.6245899163048	4.5208857483153	4.87237263805978	5.12451965194907	5.43051136876019	5.17699708364843
TDU_consensed_contig_27790|TPO_consensed_contig_84658	3.3575086774083	3.06899636436703	3.2926610804998	2.64885132308061	2.50345353530702	2.30728776893102
TDU_consensed_contig_57325|TPO_consensed_contig_97579	5.43098233579759	5.4638813177058	5.36641595044832	5.21925572811159	5.00662992788273	5.36450779765664
TDU_consensed_contig_73576|TPO_consensed_contig_45409	2.6205430832421	2.86032979049037	2.81194381694889	2.18869527809573	2.18296167253518	1.53266404870629
TDU_consensed_contig_74380|TPO_consensed_contig_12636	7.06441789087895	7.07326237102017	7.10310138245404	6.27146184227954	6.2223445377513	6.31986507876666
TDU_consensed_contig_8580|TPO_consensed_contig_46449	5.59808028628632	5.32165000088956	5.74958895107192	5.75964120043558	5.69744512273417	5.88468010676048
TDU_consensed_contig_40934|TPO_consensed_contig_37892	0.341206865079203	0.0362477820273146	-0.368994177215841	0.36127473298402	0.414553030718091	-0.100796969706058
TDU_consensed_contig_40196|TPO_consensed_contig_103591	4.183728641568	4.0380867816911	3.64646894017196	5.1182561325265	4.96549542250674	4.93460136031333
TDU_consensed_contig_9062|TPO_consensed_contig_16304	5.52779385736725	5.35891175810426	5.46912299861245	5.32275280036104	5.34006975422462	5.43158393320623
TDU_consensed_contig_34254|TPO_consensed_contig_37547	1.24634767873776	0.991393546243054	0.881549284434756	2.32547401155617	1.71181907137118	1.15295962253972
TDU_consensed_contig_33401|TPO_consensed_contig_32883	4.52995304216672	4.42012836765744	4.3523407652366	4.28317399493737	4.44030260213	4.4514287446031
TDU_consensed_contig_37504|TPO_consensed_contig_80917	1.24634767873776	0.611362496792124	1.11287483054121	0.303559235127732	0.462647318919136	0.105653907761368
TDU_consensed_contig_25033|TPO_consensed_contig_16349	5.04063735265036	5.13320491147645	5.36641595044832	2.32547401155617	3.00358519574829	2.78872649393237
TDU_consensed_contig_35509|TPO_consensed_contig_27734	4.56125534594735	4.71960050563112	4.63255961403924	4.29062017942023	4.40996089408479	4.31943319879311
TDU_consensed_contig_38269|TPO_consensed_contig_32928	3.84293550457855	3.64312505917691	3.95044436564582	4.53277044230156	4.39764325220801	4.58390670204387
TDU_consensed_contig_13354|TPO_consensed_contig_34815	1.73975624156948	1.43276519333536	1.95293391767152	2.450400623457	3.06718535797705	2.34851043165753
TDU_consensed_contig_37350|TPO_consensed_contig_12966	4.60013687258026	4.10628655833373	4.41507652058456	3.88114220548329	3.65861445419944	3.78121895726343
TDU_consensed_contig_67560|TPO_consensed_contig_105081	6.22917515595045	6.18017757493668	6.29511589654365	7.26509752085578	7.25236801974955	7.10440102445129
TDU_consensed_contig_27836|TPO_consensed_contig_32973	6.32264441405278	6.21717178241888	6.21545002098819	6.38451268780055	6.42255426497534	6.29019869847646
TDU_consensed_contig_61506|TPO_consensed_contig_85877	3.5399867291937	3.40737987491545	3.36173946323885	2.6603929449633	3.09796401952734	3.52369389520174
TDU_consensed_contig_38304|TPO_consensed_contig_96336	4.35263744585561	4.44251787681632	4.56906443648636	5.03647075958066	5.0387134191519	4.46085815752303
TDU_consensed_contig_18194|TPO_consensed_contig_111795	8.63758083868002	8.39281203909181	8.44069080463367	7.75544316732478	7.69288435628419	7.81515899546236
TDU_consensed_contig_75085|TPO_consensed_contig_35777	7.98414468395162	7.69547919768895	7.79799131153037	7.81248584481635	7.70136527905328	7.65220544037359
TDU_consensed_contig_36947|TPO_consensed_contig_12412	2.22518306873972	1.5814092746905	2.15672912013064	1.55921411059593	1.16126660143586	1.55631531677093
TDU_consensed_contig_83786|TPO_consensed_contig_35657	0.49058448911743	0.688324478607008	0.327613679334225	0.303559235127732	0.414553030718091	0.105653907761368
TDU_consensed_contig_34896|TPO_consensed_contig_96210	4.2996277613278	4.20780756556057	4.29462526738031	3.31455823407699	3.13553632634244	3.4561511548455
TDU_consensed_contig_75393|TPO_consensed_contig_108325	4.45617955546449	4.85929001023571	4.45777344807821	3.61662735309487	3.97277914896712	4.38694001815138
TDU_consensed_contig_18238|TPO_consensed_contig_43178	4.57526220394123	4.85303554217016	4.58840812347013	5.19168119507927	5.15853163371462	4.94135345551293
TDU_consensed_contig_12109|TPO_consensed_contig_39861	1.09900596266257	0.830928874049808	0.795392640685042	0.992630139189627	0.871759984240875	1.2431574315113
TDU_consensed_contig_36288|TPO_consensed_contig_97234	-0.0826008438273728	-0.53406794272944	-0.7034132162864	0.666129314512441	0.597999171814022	0.636168624460148
TDU_consensed_contig_70816|TPO_consensed_contig_64947	6.96791147146921	6.97684603931344	7.08448934310503	6.53316285221582	6.59159242860389	6.63720865457191
TDU_consensed_contig_39891|TPO_consensed_contig_35873	7.70911795067602	7.75874168762666	7.73610151995518	8.11367177836432	7.84946391804241	7.980805958254
TDU_consensed_contig_10833|TPO_consensed_contig_32972	7.14316501969205	7.23311332628791	7.22655269533837	8.14712782735404	8.31111634177786	8.39485309979465
TDU_consensed_contig_73020|TPO_consensed_contig_85072	5.58982449814412	5.56428321466363	5.55356459512855	5.28969150539983	5.14201204435591	5.37950129908279
TDU_consensed_contig_39748|TPO_consensed_contig_16412	3.68655162439773	3.35522859286434	3.60274756274265	0.917668081508405	0.146619825471458	0.80362537031171
TDU_consensed_contig_74787|TPO_consensed_contig_116053	6.02796203793264	6.07214096012742	6.09551636525406	6.53002058026107	6.48355896726087	6.532291403724
TDU_consensed_contig_37696|TPO_consensed_contig_32694	7.80762635401975	7.70448155102719	7.92705176858308	6.89250327654212	6.64792897468134	6.8531009857959
TDU_consensed_contig_37091|TPO_consensed_contig_104551	1.24634767873776	0.991393546243054	1.18241576379429	2.47675195040396	2.22539693885558	2.06501192326402
TDU_consensed_contig_45568|TPO_consensed_contig_87571	2.67358931760373	2.35817587691468	1.91257618005538	2.26627821904827	2.2113900808617	1.98012302567751
TDU_consensed_contig_58924|TPO_consensed_contig_94949	2.21089884273347	2.16973078750157	2.40964944820024	4.51062337298309	4.99031659459278	4.56070708588809
TDU_consensed_contig_89850|TPO_consensed_contig_28705	1.45466491486249	1.43276519333536	1.71553933299583	0.955635931707425	0.835690729533353	1.2431574315113
TDU_consensed_contig_37314|TPO_consensed_contig_102559	5.238447290654	5.10189746142582	5.40511124049177	5.14930528732216	5.21402674630632	4.66500975234646
TDU_consensed_contig_38514|TPO_consensed_contig_101010	8.22751312853163	8.10464221138977	7.95495352016916	7.84572250896209	7.60052033813553	7.65528885531316
