FUSION_ID,Tdu_1,Tdu_2,Tdu_3,Tpo_1,Tpo_2,Tpo_3
TDU_consensed_contig_78196|TPO_consensed_contig_47355,44,16,40,71,86,70
TDU_consensed_contig_68150|TPO_consensed_contig_97521,7,6,9,8,14,10
TDU_consensed_contig_12682|TPO_consensed_contig_32552,462,414,428,1115,1107,1248
TDU_consensed_contig_40882|TPO_consensed_contig_71414,5385,6341,4899,5419,6218,5606
TDU_consensed_contig_24866|TPO_consensed_contig_7428,8,2,7,3,8,3
TDU_consensed_contig_69113|TPO_consensed_contig_20396,0,0,0,0,0,0
TDU_consensed_contig_18678|TPO_consensed_contig_34778,7,9,9,1,5,11
TDU_consensed_contig_36629|TPO_consensed_contig_98715,856,955,730,679,791,677
TDU_consensed_contig_39015|TPO_consensed_contig_89425,432,416,368,347,381,323
TDU_consensed_contig_28112|TPO_consensed_contig_46609,1949,1909,1667,1687,1592,1586
TDU_consensed_contig_10118|TPO_consensed_contig_106124,0,0,0,0,0,0
TDU_consensed_contig_89827|TPO_consensed_contig_35334,73,88,66,176,173,196
TDU_consensed_contig_38522|TPO_consensed_contig_33559,659,682,618,435,466,406
TDU_consensed_contig_44302|TPO_consensed_contig_12235,0,0,0,0,0,0
TDU_consensed_contig_40713|TPO_consensed_contig_86488,23,13,17,15,27,18
TDU_consensed_contig_33467|TPO_consensed_contig_20357,3489,3731,3851,3214,3348,3082
TDU_consensed_contig_40714|TPO_consensed_contig_38911,170,178,181,220,237,270
TDU_consensed_contig_59336|TPO_consensed_contig_85585,7,27,12,25,31,42
TDU_consensed_contig_72393|TPO_consensed_contig_7800,1,2,2,0,5,0
TDU_consensed_contig_45810|TPO_consensed_contig_96487,1210,1278,1338,742,799,689
TDU_consensed_contig_38648|TPO_consensed_contig_20563,0,0,0,1,4,1
TDU_consensed_contig_41858|TPO_consensed_contig_64024,1,1,1,0,2,1
TDU_consensed_contig_88514|TPO_consensed_contig_107570,0,0,0,0,0,0
TDU_consensed_contig_46341|TPO_consensed_contig_19891,16,16,14,34,45,21
TDU_consensed_contig_22511|TPO_consensed_contig_19074,3716,3629,2728,3063,3062,3552
TDU_consensed_contig_39853|TPO_consensed_contig_39917,8631,9334,6929,6109,6194,6356
TDU_consensed_contig_68553|TPO_consensed_contig_109279,0,0,0,0,0,0
TDU_consensed_contig_64979|TPO_consensed_contig_105000,35,50,30,17,19,26
TDU_consensed_contig_28297|TPO_consensed_contig_34292,243,305,242,193,240,197
TDU_consensed_contig_37768|TPO_consensed_contig_35847,94,71,74,96,109,116
TDU_consensed_contig_40648|TPO_consensed_contig_27935,260,261,233,454,492,417
TDU_consensed_contig_34998|TPO_consensed_contig_35817,809,903,814,1059,1035,984
TDU_consensed_contig_33302|TPO_consensed_contig_35516,952,1112,851,856,1062,997
TDU_consensed_contig_20663|TPO_consensed_contig_58958,651,665,528,557,482,551
TDU_consensed_contig_16239|TPO_consensed_contig_102184,66,81,42,103,91,95
TDU_consensed_contig_100505|TPO_consensed_contig_10747,0,0,0,0,0,0
TDU_consensed_contig_58975|TPO_consensed_contig_35507,120,178,115,307,318,329
TDU_consensed_contig_44434|TPO_consensed_contig_114576,0,0,0,0,0,0
TDU_consensed_contig_37283|TPO_consensed_contig_73250,875,970,782,569,632,570
TDU_consensed_contig_39723|TPO_consensed_contig_32667,1836,2055,1744,1544,1697,1696
TDU_consensed_contig_38182|TPO_consensed_contig_102632,6,2,9,4,2,3
TDU_consensed_contig_85426|TPO_consensed_contig_91885,0,0,0,0,0,0
TDU_consensed_contig_32953|TPO_consensed_contig_17153,88,89,53,76,96,82
TDU_consensed_contig_67525|TPO_consensed_contig_94148,11,19,18,8,13,7
TDU_consensed_contig_73565|TPO_consensed_contig_42903,13217,13524,10310,506,452,518
TDU_consensed_contig_55679|TPO_consensed_contig_92689,151,171,127,67,63,68
TDU_consensed_contig_33157|TPO_consensed_contig_46855,667,665,464,289,293,326
TDU_consensed_contig_40410|TPO_consensed_contig_44683,66,51,55,56,68,78
TDU_consensed_contig_70331|TPO_consensed_contig_68380,10,12,19,23,38,16
TDU_consensed_contig_6052|TPO_consensed_contig_11875,0,0,0,0,2,0
TDU_consensed_contig_90687|TPO_consensed_contig_59643,0,0,0,0,0,0
TDU_consensed_contig_74500|TPO_consensed_contig_27838,252,259,270,365,369,326
TDU_consensed_contig_46464|TPO_consensed_contig_102596,196,228,212,420,383,345
TDU_consensed_contig_38461|TPO_consensed_contig_13022,422,482,376,407,408,497
TDU_consensed_contig_35948|TPO_consensed_contig_16421,698,633,528,362,387,347
TDU_consensed_contig_38634|TPO_consensed_contig_5434,101,90,101,177,188,161
TDU_consensed_contig_82480|TPO_consensed_contig_107087,0,0,0,0,0,0
TDU_consensed_contig_16284|TPO_consensed_contig_33649,2251,1847,1566,1299,1501,1581
TDU_consensed_contig_16867|TPO_consensed_contig_9614,54,41,35,56,38,44
TDU_consensed_contig_27783|TPO_consensed_contig_27746,1400,1690,1088,745,722,660
TDU_consensed_contig_17791|TPO_consensed_contig_104137,3,1,3,0,1,0
TDU_consensed_contig_39431|TPO_consensed_contig_40167,6,2,5,6,7,4
TDU_consensed_contig_10133|TPO_consensed_contig_12873,1528,1298,1460,1962,2264,1489
TDU_consensed_contig_67558|TPO_consensed_contig_39993,21,22,15,16,21,20
TDU_consensed_contig_27774|TPO_consensed_contig_95206,25,16,23,7,42,8
TDU_consensed_contig_38641|TPO_consensed_contig_34754,279,244,210,281,307,405
TDU_consensed_contig_45905|TPO_consensed_contig_73216,5743,5859,4700,3654,3374,3805
TDU_consensed_contig_56705|TPO_consensed_contig_97572,52,37,26,26,50,26
TDU_consensed_contig_37593|TPO_consensed_contig_110612,3,2,3,4,7,2
TDU_consensed_contig_37546|TPO_consensed_contig_12047,70,71,60,114,143,94
TDU_consensed_contig_32576|TPO_consensed_contig_107384,53,74,44,7,24,14
TDU_consensed_contig_8224|TPO_consensed_contig_70197,676,761,622,1017,844,961
TDU_consensed_contig_42886|TPO_consensed_contig_91192,121,112,81,79,102,87
TDU_consensed_contig_103465|TPO_consensed_contig_8277,28,8,14,32,14,29
TDU_consensed_contig_74692|TPO_consensed_contig_96568,189,131,140,291,356,530
TDU_consensed_contig_38898|TPO_consensed_contig_9611,1785,1962,1623,2336,2651,2818
TDU_consensed_contig_17696|TPO_consensed_contig_18471,0,0,0,0,1,0
TDU_consensed_contig_50488|TPO_consensed_contig_96595,32,31,12,58,49,39
TDU_consensed_contig_84105|TPO_consensed_contig_38986,0,0,0,0,0,0
TDU_consensed_contig_55964|TPO_consensed_contig_6549,0,0,0,0,0,0
TDU_consensed_contig_8484|TPO_consensed_contig_9822,2373,2578,2029,1936,2399,2397
TDU_consensed_contig_9702|TPO_consensed_contig_59140,2533,2415,2281,2015,2541,2324
TDU_consensed_contig_81358|TPO_consensed_contig_83247,2,0,3,1,0,3
TDU_consensed_contig_36063|TPO_consensed_contig_104410,1844,2140,1821,1902,1958,2033
TDU_consensed_contig_42989|TPO_consensed_contig_37013,614,613,556,583,698,691
TDU_consensed_contig_10270|TPO_consensed_contig_38520,50,67,67,42,38,32
TDU_consensed_contig_8645|TPO_consensed_contig_43141,2816,2909,2096,1911,1981,2372
TDU_consensed_contig_77447|TPO_consensed_contig_43846,14,18,4,16,15,11
TDU_consensed_contig_64498|TPO_consensed_contig_105806,7,11,14,10,11,11
TDU_consensed_contig_84000|TPO_consensed_contig_67489,0,0,0,0,0,0
TDU_consensed_contig_35704|TPO_consensed_contig_96609,0,0,0,0,0,0
TDU_consensed_contig_19424|TPO_consensed_contig_86114,1405,1896,938,547,605,677
TDU_consensed_contig_36631|TPO_consensed_contig_35478,376,412,315,481,622,544
TDU_consensed_contig_80024|TPO_consensed_contig_99032,55,36,33,48,68,60
TDU_consensed_contig_63244|TPO_consensed_contig_67389,44,52,66,47,56,67
TDU_consensed_contig_74784|TPO_consensed_contig_86041,129,125,106,145,117,98
TDU_consensed_contig_22697|TPO_consensed_contig_65809,3722,3864,2999,5351,5957,5614
TDU_consensed_contig_38670|TPO_consensed_contig_40135,0,0,0,0,1,0
TDU_consensed_contig_78124|TPO_consensed_contig_30490,39,60,51,54,68,74
TDU_consensed_contig_60213|TPO_consensed_contig_14461,21,39,35,6,7,12
TDU_consensed_contig_37826|TPO_consensed_contig_41760,2469,2396,2058,1756,2190,1975
TDU_consensed_contig_16549|TPO_consensed_contig_16319,27665,28840,20328,18662,22500,19535
TDU_consensed_contig_64758|TPO_consensed_contig_106907,0,0,0,0,1,0
TDU_consensed_contig_6796|TPO_consensed_contig_43738,31,25,39,58,288,67
TDU_consensed_contig_69682|TPO_consensed_contig_116515,0,0,0,0,0,0
TDU_consensed_contig_17287|TPO_consensed_contig_31259,2,3,4,3,1,8
TDU_consensed_contig_56606|TPO_consensed_contig_16211,2092,2256,1719,1229,1229,1260
TDU_consensed_contig_61739|TPO_consensed_contig_11505,0,0,0,0,0,0
TDU_consensed_contig_41966|TPO_consensed_contig_35658,1460,1438,1255,1069,1079,1185
TDU_consensed_contig_71057|TPO_consensed_contig_111177,282,319,321,351,433,355
TDU_consensed_contig_84618|TPO_consensed_contig_37716,241,313,292,298,378,378
TDU_consensed_contig_26166|TPO_consensed_contig_94761,0,1,0,0,0,0
TDU_consensed_contig_62626|TPO_consensed_contig_27657,3695,3910,3057,1800,2060,1818
TDU_consensed_contig_33251|TPO_consensed_contig_104044,662,747,542,470,574,488
TDU_consensed_contig_90898|TPO_consensed_contig_44133,0,0,0,0,0,0
TDU_consensed_contig_70629|TPO_consensed_contig_6749,0,0,0,0,0,0
TDU_consensed_contig_41034|TPO_consensed_contig_21535,990,930,806,631,910,977
TDU_consensed_contig_41451|TPO_consensed_contig_41144,12,8,12,11,19,9
TDU_consensed_contig_12796|TPO_consensed_contig_46406,1989,2404,2140,1490,1843,1545
TDU_consensed_contig_7354|TPO_consensed_contig_39429,118,89,68,74,105,64
TDU_consensed_contig_35444|TPO_consensed_contig_99025,1577,1898,1585,2210,2376,2213
TDU_consensed_contig_90394|TPO_consensed_contig_20380,0,0,0,0,0,0
