FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_55515|TPR_consensed_contig_36724,9,0,0,0,0,0,0,0,3,0
TDU_consensed_contig_19785|TPR_consensed_contig_103652,45,1,0,1379,68,0,1,1135,12,1
TDU_consensed_contig_16728|TPR_consensed_contig_51386,274,24,1783,0,58,2,448,1,36,5
TDU_consensed_contig_12939|TPR_consensed_contig_77899,66,15,24,0,41,0,26,0,8,0
TDU_consensed_contig_9239|TPR_consensed_contig_69785,0,0,0,91,0,0,0,28,0,0
TDU_consensed_contig_38401|TPR_consensed_contig_102981,0,0,17,0,0,0,2,0,0,0
TDU_consensed_contig_104261|TPR_consensed_contig_14705,33438,7792,351,666,12268,181,416,1727,8481,630
TDU_consensed_contig_74723|TPR_consensed_contig_105356,813,68,1446,2,367,1,390,0,133,15
TDU_consensed_contig_27900|TPR_consensed_contig_56053,128,6,4,42,73,1,4,36,37,6
TDU_consensed_contig_24073|TPR_consensed_contig_61171,0,0,0,0,5,0,1,0,1,1
TDU_consensed_contig_36046|TPR_consensed_contig_90907,137,12,15,0,127,4,6,0,44,2
TDU_consensed_contig_12906|TPR_consensed_contig_111831,153,35,3,0,22,0,2,0,20,2
TDU_consensed_contig_32991|TPR_consensed_contig_97497,10,0,0,167,21,0,2,102,4,1
TDU_consensed_contig_70193|TPR_consensed_contig_68087,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8379|TPR_consensed_contig_78542,91,11,13,0,125,2,14,0,37,3
TDU_consensed_contig_35948|TPR_consensed_contig_50332,171,15,11,2,300,2,18,2,118,8
TDU_consensed_contig_75082|TPR_consensed_contig_49195,637,70,11,2,273,3,2,1,112,9
TDU_consensed_contig_70994|TPR_consensed_contig_10415,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_37486|TPR_consensed_contig_60250,9,0,63,58,3,0,32,76,2,0
TDU_consensed_contig_99675|TPR_consensed_contig_105671,94,10,0,321,55,1,3,266,19,6
TDU_consensed_contig_10997|TPR_consensed_contig_73074,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_104815|TPR_consensed_contig_73877,0,0,22,0,1,0,12,20,0,0
TDU_consensed_contig_37925|TPR_consensed_contig_112103,26,3,0,0,1,1,0,0,1,0
TDU_consensed_contig_19262|TPR_consensed_contig_75109,3,0,0,0,2,0,0,0,0,0
TDU_consensed_contig_32910|TPR_consensed_contig_98333,6500,1933,55,12,1409,16,70,13,495,60
TDU_consensed_contig_34607|TPR_consensed_contig_53387,47,11,1,0,32,0,0,0,12,0
TDU_consensed_contig_19166|TPR_consensed_contig_92562,504,116,19,0,202,1,14,5,68,18
TDU_consensed_contig_38670|TPR_consensed_contig_104118,0,0,38,0,0,0,0,0,0,0
TDU_consensed_contig_67576|TPR_consensed_contig_70492,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_59441|TPR_consensed_contig_64167,2,0,1781,0,3,0,639,0,2,0
TDU_consensed_contig_5113|TPR_consensed_contig_66481,0,0,164,3,0,0,35,62,0,0
TDU_consensed_contig_41037|TPR_consensed_contig_98845,250,36,3,67,149,7,2,379,84,3
TDU_consensed_contig_74846|TPR_consensed_contig_101048,126,16,847,1,52,0,242,2,32,4
TDU_consensed_contig_68088|TPR_consensed_contig_100532,2738,747,5,719,277,324,8,497,78,156
TDU_consensed_contig_34284|TPR_consensed_contig_78932,18,4,4,0,22,0,2,0,5,0
TDU_consensed_contig_46020|TPR_consensed_contig_78060,325,66,3,1,87,0,3,0,31,5
TDU_consensed_contig_102276|TPR_consensed_contig_16882,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_46533|TPR_consensed_contig_83613,1,0,45,0,5,0,11,0,2,0
TDU_consensed_contig_9549|TPR_consensed_contig_74126,1,0,2342,0,331,5,733,1,72,5
TDU_consensed_contig_41458|TPR_consensed_contig_106344,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_70566|TPR_consensed_contig_104441,100,16,46,1080,13,0,14,711,13,3
TDU_consensed_contig_41858|TPR_consensed_contig_83573,86,14,2,428,157,0,6,178,72,2
TDU_consensed_contig_17306|TPR_consensed_contig_62275,45,1,0,1,21,0,0,1,8,0
TDU_consensed_contig_12973|TPR_consensed_contig_99796,63,16,8,0,80,0,5,1,21,7
TDU_consensed_contig_9002|TPR_consensed_contig_97931,327,25,3,0,269,0,10,1,124,6
TDU_consensed_contig_89937|TPR_consensed_contig_12308,12,6,0,2,12,0,0,0,2,1
TDU_consensed_contig_40771|TPR_consensed_contig_87316,0,0,9,0,0,0,5,27,0,0
TDU_consensed_contig_47106|TPR_consensed_contig_75265,3,0,39,4,0,0,14,30,0,2
TDU_consensed_contig_70357|TPR_consensed_contig_11576,128,27,3,714,131,2,3,598,29,7
TDU_consensed_contig_4904|TPR_consensed_contig_101356,23,4,83,0,12,0,23,61,3,2
