FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_17791|TPO_consensed_contig_104137,1,0,141,109,0,1,98,34,0,0
TDU_consensed_contig_39431|TPO_consensed_contig_40167,7,1,0,209,0,0,0,95,0,0
TDU_consensed_contig_10133|TPO_consensed_contig_12873,1204,416,4,0,3,0,0,0,1,0
TDU_consensed_contig_67558|TPO_consensed_contig_39993,8,0,0,1246,5,0,0,512,4,0
TDU_consensed_contig_27774|TPO_consensed_contig_95206,0,0,3647,0,6,0,1454,0,0,0
TDU_consensed_contig_38641|TPO_consensed_contig_34754,168,11,0,512,47,35,4,166,14,19
TDU_consensed_contig_45905|TPO_consensed_contig_73216,2560,323,7,8,797,567,22,15,423,331
TDU_consensed_contig_56705|TPO_consensed_contig_97572,28,5,0,0,0,0,0,0,1,0
TDU_consensed_contig_37593|TPO_consensed_contig_110612,0,0,763,0,2,0,324,0,0,0
TDU_consensed_contig_37546|TPO_consensed_contig_12047,51,2,494,0,15,18,608,0,8,13
TDU_consensed_contig_32576|TPO_consensed_contig_107384,6,2,5,0,7,0,1,0,4,0
TDU_consensed_contig_8224|TPO_consensed_contig_70197,260,36,3,137,283,157,12,104,116,47
TDU_consensed_contig_42886|TPO_consensed_contig_91192,76,9,1,0,17,7,2,0,5,8
